Content Area,Standard Identifier,Grade Range,Min Grade,Max Grade,Course,Description
History-Social Science,HSS-PoAD.12.5.3,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.5 Students summarize landmark U.S. Supreme Court interpretations of the Constitution and its amendments.

Standard:
Evaluate the effects of the Court's interpretations of the Constitution in Marbury v. Madison, McCulloch v. Maryland, and United States v. Nixon, with emphasis on the arguments espoused by each side in these cases."
History-Social Science,HSS-PoAD.12.5.4,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.5 Students summarize landmark U.S. Supreme Court interpretations of the Constitution and its amendments.

Standard:
Explain the controversies that have resulted over changing interpretations of civil rights, including those in Plessy v. Ferguson, Brown v. Board of Education, Miranda v. Arizona, Regents of the University of California v. Bakke, Adarand Constructors, Inc. v. Pena, and United States v. Virginia (VMI)."
History-Social Science,HSS-PoAD.12.6,12,12,12,"Principles of American Democracy, Grade 12","Standard:
Students evaluate issues regarding campaigns for national, state, and local elective offices."
History-Social Science,HSS-PoAD.12.6.1,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.6 Students evaluate issues regarding campaigns for national, state, and local elective offices.

Standard:
Analyze the origin, development, and role of political parties, noting those occasional periods in which there was only one major party or were more than two major parties."
History-Social Science,HSS-PoAD.12.6.2,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.6 Students evaluate issues regarding campaigns for national, state, and local elective offices.

Standard:
Discuss the history of the nomination process for presidential candidates and the increasing importance of primaries in general elections."
History-Social Science,HSS-PoAD.12.6.3,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.6 Students evaluate issues regarding campaigns for national, state, and local elective offices.

Standard:
Evaluate the roles of polls, campaign advertising, and the controversies over campaign funding."
History-Social Science,HSS-PoAD.12.6.4,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.6 Students evaluate issues regarding campaigns for national, state, and local elective offices.

Standard:
Describe the means that citizens use to participate in the political process (e.g., voting, campaigning, lobbying, filing a legal challenge, demonstrating, petitioning, picketing, running for political office)."
History-Social Science,HSS-PoAD.12.6.5,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.6 Students evaluate issues regarding campaigns for national, state, and local elective offices.

Standard:
Discuss the features of direct democracy in numerous states (e.g., the process of referendums, recall elections)."
History-Social Science,HSS-PoAD.12.6.6,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.6 Students evaluate issues regarding campaigns for national, state, and local elective offices.

Standard:
Analyze trends in voter turnout; the causes and effects of reapportionment and redistricting, with special attention to spatial districting and the rights of minorities; and the function of the Electoral College."
History-Social Science,HSS-PoAD.12.7,12,12,12,"Principles of American Democracy, Grade 12","Standard:
Students analyze and compare the powers and procedures of the national, state, tribal, and local governments."
History-Social Science,HSS-PoAD.12.7.1,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.7 Students analyze and compare the powers and procedures of the national, state, tribal, and local governments.

Standard:
Explain how conflicts between levels of government and branches of government are resolved."
History-Social Science,HSS-PoAD.12.7.2,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.7 Students analyze and compare the powers and procedures of the national, state, tribal, and local governments.

Standard:
Identify the major responsibilities and sources of revenue for state and local governments."
History-Social Science,HSS-PoAD.12.7.3,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.7 Students analyze and compare the powers and procedures of the national, state, tribal, and local governments.

Standard:
Discuss reserved powers and concurrent powers of state governments."
History-Social Science,HSS-PoAD.12.7.4,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.7 Students analyze and compare the powers and procedures of the national, state, tribal, and local governments.

Standard:
Discuss the Ninth and Tenth Amendments and interpretations of the extent of the federal government's power."
History-Social Science,HSS-PoAD.12.7.5,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.7 Students analyze and compare the powers and procedures of the national, state, tribal, and local governments.

Standard:
Explain how public policy is formed, including the setting of the public agenda and implementation of it through regulations and executive orders."
