Content Area,Standard Identifier,Grade Range,Min Grade,Max Grade,Domain,Discipline,Conceptual Category,Description
Mathematics,S-CP.3,10-12	,10,12,Conditional Probability and the Rules of Probability,Statistics and Probability,Statistics and Probability,"Cluster:
Understand independence and conditional probability and use them to interpret data.

Standard:
Understand the conditional probability of A given B as P(A and B)/P(B), and interpret independence of A and B as saying that the conditional probability of A given B is the same as the probability of A, and the conditional probability of B given A is the same as the probability of B. *"
Mathematics,S-CP.4,10-12	,10,12,Conditional Probability and the Rules of Probability,Statistics and Probability,Statistics and Probability,"Cluster:
Understand independence and conditional probability and use them to interpret data.

Standard:
Construct and interpret two-way frequency tables of data when two categories are associated with each object being classified. Use the two-way table as a sample space to decide if events are independent and to approximate conditional probabilities. For example, collect data from a random sample of students in your school on their favorite subject among math, science, and English. Estimate the probability that a randomly selected student from your school will favor science given that the student is in tenth grade. Do the same for other subjects and compare the results. *"
Mathematics,S-CP.5,10-12	,10,12,Conditional Probability and the Rules of Probability,Statistics and Probability,Statistics and Probability,"Cluster:
Understand independence and conditional probability and use them to interpret data.

Standard:
Recognize and explain the concepts of conditional probability and independence in everyday language and everyday situations. For example, compare the chance of having lung cancer if you are a smoker with the chance of being a smoker if you have lung cancer. *"
Mathematics,S-CP.6,10-12	,10,12,Conditional Probability and the Rules of Probability,Statistics and Probability,Statistics and Probability,"Cluster:
Use the rules of probability to compute probabilities of compound events in a uniform probability model.

Standard:
Find the conditional probability of A given B as the fraction of B's outcomes that also belong to A, and interpret the answer in terms of the model. *"
Mathematics,S-CP.7,10-12	,10,12,Conditional Probability and the Rules of Probability,Statistics and Probability,Statistics and Probability,"Cluster:
Use the rules of probability to compute probabilities of compound events in a uniform probability model.

Standard:
Apply the Addition Rule, P(A or B) = P(A) + P(B) - P(A and B), and interpret the answer in terms of the model. *"
Mathematics,S-CP.8,10-12	,10,12,Conditional Probability and the Rules of Probability,Statistics and Probability,Statistics and Probability,"Cluster:
Use the rules of probability to compute probabilities of compound events in a uniform probability model.

Standard:
(+) Apply the general Multiplication Rule in a uniform probability model, P(A and B) = P(A)P(B|A) = P(B)P(A|B), and interpret the answer in terms of the model. *"
Mathematics,S-CP.9,10-12	,10,12,Conditional Probability and the Rules of Probability,Statistics and Probability,Statistics and Probability,"Cluster:
Use the rules of probability to compute probabilities of compound events in a uniform probability model.

Standard:
(+) Use permutations and combinations to compute probabilities of compound events and solve problems. *"
Mathematics,S-IC.1,10-12	,10,12,Making Inferences and Justifying Conclusions,Statistics and Probability,Statistics and Probability,"Cluster:
Understand and evaluate random processes underlying statistical experiments.

Standard:
Understand statistics as a process for making inferences about population parameters based on a random sample from that population. *"
Mathematics,S-IC.2,10-12	,10,12,Making Inferences and Justifying Conclusions,Statistics and Probability,Statistics and Probability,"Cluster:
Understand and evaluate random processes underlying statistical experiments.

Standard:
Decide if a specified model is consistent with results from a given data-generating process, e.g., using simulation. For example, a model says a spinning coin falls heads up with probability 0.5. Would a result of 5 tails in a row cause you to question the model? *"
Mathematics,S-IC.3,10-12	,10,12,Making Inferences and Justifying Conclusions,Statistics and Probability,Statistics and Probability,"Cluster:
Make inferences and justify conclusions from sample surveys, experiments, and observational studies.

Standard:
Recognize the purposes of and differences among sample surveys, experiments, and observational studies; explain how randomization relates to each. *"
Mathematics,S-IC.4,10-12	,10,12,Making Inferences and Justifying Conclusions,Statistics and Probability,Statistics and Probability,"Cluster:
Make inferences and justify conclusions from sample surveys, experiments, and observational studies.

Standard:
Use data from a sample survey to estimate a population mean or proportion; develop a margin of error through the use of simulation models for random sampling. *"
Mathematics,S-IC.5,10-12	,10,12,Making Inferences and Justifying Conclusions,Statistics and Probability,Statistics and Probability,"Cluster:
Make inferences and justify conclusions from sample surveys, experiments, and observational studies.

Standard:
Use data from a randomized experiment to compare two treatments; use simulations to decide if differences between parameters are significant. *"
Mathematics,S-IC.6,10-12	,10,12,Making Inferences and Justifying Conclusions,Statistics and Probability,Statistics and Probability,"Cluster:
Make inferences and justify conclusions from sample surveys, experiments, and observational studies.

Standard:
Evaluate reports based on data. *"
Mathematics,S-ID.1,10-12	,10,12,Interpreting Categorical and Quantitative Data,Statistics and Probability,Statistics and Probability,"Cluster:
Summarize, represent, and interpret data on a single count or measurement variable.

Standard:
Represent data with plots on the real number line (dot plots, histograms, and box plots). *"
Mathematics,S-ID.2,10-12	,10,12,Interpreting Categorical and Quantitative Data,Statistics and Probability,Statistics and Probability,"Cluster:
Summarize, represent, and interpret data on a single count or measurement variable.

Standard:
Use statistics appropriate to the shape of the data distribution to compare center (median, mean) and spread (interquartile range, standard deviation) of two or more different data sets. *"
Mathematics,S-ID.3,10-12	,10,12,Interpreting Categorical and Quantitative Data,Statistics and Probability,Statistics and Probability,"Cluster:
Summarize, represent, and interpret data on a single count or measurement variable.

Standard:
Interpret differences in shape, center, and spread in the context of the data sets, accounting for possible effects of extreme data points (outliers). *"
Mathematics,S-ID.4,10-12	,10,12,Interpreting Categorical and Quantitative Data,Statistics and Probability,Statistics and Probability,"Cluster:
Summarize, represent, and interpret data on a single count or measurement variable.

Standard:
Use the mean and standard deviation of a data set to fit it to a normal distribution and to estimate population percentages. Recognize that there are data sets for which such a procedure is not appropriate. Use calculators, spreadsheets, and tables to estimate areas under the normal curve. *"
Mathematics,S-ID.5,10-12	,10,12,Interpreting Categorical and Quantitative Data,Statistics and Probability,Statistics and Probability,"Cluster:
Summarize, represent, and interpret data on two categorical and quantitative variables.

Standard:
Summarize categorical data for two categories in two-way frequency tables. Interpret relative frequencies in the context of the data (including joint, marginal, and conditional relative frequencies). Recognize possible associations and trends in the data. *"
Mathematics,S-ID.6.a,10-12	,10,12,Interpreting Categorical and Quantitative Data,Statistics and Probability,Statistics and Probability,"Cluster:
Summarize, represent, and interpret data on two categorical and quantitative variables.

Standard:
Represent data on two quantitative variables on a scatter plot, and describe how the variables are related. * Fit a function to the data; use functions fitted to data to solve problems in the context of the data. Use given functions or choose a function suggested by the context. Emphasize linear, quadratic, and exponential models. *"
